Message Type,UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,Number of Satellites,Horizontal Dilution of Precision (HDOP),Altitude,Altitude Units,Geoid Separation,Geoid Separation Units,DGPS Age,DGPS Station ID,Checksum
$GPGGA,122419.30,3542.306118239,N,13943.279844802,E,5,12,0.97,24.975,M,36.998,M,2.3,7107,42
$GPGGA,122419.40,3542.306118441,N,13943.279845708,E,5,12,0.97,24.979,M,36.998,M,2.4,7107,43
$GPGGA,122419.50,3542.306118371,N,13943.279846240,E,5,12,0.97,24.981,M,36.998,M,2.5,7107,4A
$GPGGA,122419.60,3542.306118265,N,13943.279846588,E,5,12,0.97,24.982,M,36.998,M,2.6,7107,4E
$GPGGA,122419.70,3542.306118313,N,13943.279847032,E,5,12,0.97,24.983,M,36.998,M,2.7,7107,4A
$GPGGA,122419.80,3542.306118437,N,13943.279847407,E,5,12,0.97,24.985,M,36.998,M,2.8,7107,4F
$GPGGA,122419.90,3542.306118422,N,13943.279847540,E,5,12,0.97,24.985,M,36.998,M,2.9,7107,49
$GPGGA,122420.00,3542.306118321,N,13943.279847752,E,5,12,0.97,24.986,M,36.998,M,3.0,7107,44
$GPGGA,122420.10,3542.306118224,N,13943.279847791,E,5,12,0.97,24.986,M,36.998,M,3.1,7107,4F
$GPGGA,122420.20,3542.306118134,N,13943.279847854,E,5,12,0.97,24.987,M,36.998,M,3.2,7107,4A
$GPGGA,122420.30,3542.306118167,N,13943.279847924,E,5,12,0.97,24.987,M,36.998,M,3.3,7107,4A
$GPGGA,122420.40,3542.306118164,N,13943.279847923,E,5,12,0.97,24.988,M,36.998,M,3.4,7107,41
$GPGGA,122420.50,3542.306118130,N,13943.279847971,E,5,12,0.97,24.988,M,36.998,M,3.5,7107,47
$GPGGA,122420.60,3542.306118051,N,13943.279848065,E,5,12,0.97,24.988,M,36.998,M,3.6,7107,42
$GPGGA,122420.70,3542.306117951,N,13943.279848084,E,5,12,0.97,24.988,M,36.998,M,3.7,7107,4B
$GPGGA,122420.80,3542.306117928,N,13943.279848223,E,5,12,0.97,24.989,M,36.998,M,3.8,7107,4B
$GPGGA,122420.90,3542.306117825,N,13943.279848367,E,5,12,0.97,24.989,M,36.998,M,3.9,7107,46
$GPGGA,122421.00,3542.306117761,N,13943.279848436,E,5,12,0.97,24.989,M,36.998,M,4.0,7107,4C
$GPGGA,122421.10,3542.306117757,N,13943.279848516,E,5,12,0.97,24.990,M,36.998,M,4.1,7107,42
$GPGGA,122421.20,3542.306117732,N,13943.279848486,E,5,12,0.97,24.990,M,36.998,M,4.2,7107,49
$GPGGA,122421.30,3542.306117674,N,13943.279848617,E,5,12,0.97,24.990,M,36.998,M,4.3,7107,40
$GPGGA,122421.40,3542.306117660,N,13943.279848637,E,5,12,0.97,24.990,M,36.998,M,4.4,7107,47
$GPGGA,122421.50,3542.306117600,N,13943.279848704,E,5,12,0.97,24.990,M,36.998,M,4.5,7107,40
$GPGGA,122421.60,3542.306117553,N,13943.279848808,E,5,12,0.97,24.991,M,36.998,M,4.6,7107,47
$GPGGA,122421.70,3542.306117564,N,13943.279848816,E,5,12,0.97,24.991,M,36.998,M,4.7,7107,4C
$GPGGA,122421.80,3542.306117517,N,13943.279848943,E,5,12,0.97,24.991,M,36.998,M,4.8,7107,49
$GPGGA,122421.90,3542.306117457,N,13943.279848854,E,5,12,0.97,24.991,M,36.998,M,4.9,7107,4B
$GPGGA,122422.00,3542.306117456,N,13943.279848886,E,5,12,0.97,24.991,M,36.998,M,5.0,7107,47
$GPGGA,122422.10,3542.306117381,N,13943.279848994,E,5,12,0.97,24.992,M,36.998,M,5.1,7107,4B
$GPGGA,122422.20,3542.306117422,N,13943.279848995,E,5,12,0.97,24.992,M,36.998,M,5.2,7107,44
$GPGGA,122422.30,3542.306117365,N,13943.279848995,E,5,12,0.97,24.992,M,36.998,M,5.3,7107,40
$GPGGA,122422.40,3542.306117278,N,13943.279849090,E,5,12,0.97,24.992,M,36.998,M,5.4,7107,40
$GPGGA,122422.50,3542.306117259,N,13943.279849136,E,5,12,0.97,24.992,M,36.998,M,5.5,7107,4E
$GPGGA,122422.60,3542.306117332,N,13943.279849079,E,5,12,0.97,24.993,M,36.998,M,5.6,7107,49
$GPGGA,122422.70,3542.306117303,N,13943.279849227,E,5,12,0.97,24.993,M,36.998,M,5.7,7107,42
$GPGGA,122422.80,3542.306117296,N,13943.279849327,E,5,12,0.97,24.993,M,36.998,M,5.8,7107,4E
$GPGGA,122422.90,3542.306117186,N,13943.279849368,E,5,12,0.97,24.993,M,36.998,M,5.9,7107,47
$GPGGA,122423.00,3542.306117170,N,13943.279849424,E,5,12,0.97,24.993,M,36.998,M,6.0,7107,43
$GPGGA,122423.10,3542.306117128,N,13943.279849488,E,5,12,0.97,24.993,M,36.998,M,1.1,7107,4F
$GPGGA,122423.20,3542.306117154,N,13943.279849551,E,5,12,0.97,24.994,M,36.998,M,1.2,7107,46
$GPGGA,122423.30,3542.306117062,N,13943.279849659,E,5,12,0.97,24.994,M,36.998,M,1.3,7107,49
$GPGGA,122423.40,3542.306117131,N,13943.279849658,E,5,12,0.97,24.994,M,36.998,M,1.4,7107,4F
$GPGGA,122423.50,3542.306117039,N,13943.279849690,E,5,12,0.97,24.994,M,36.998,M,1.5,7107,42
$GPGGA,122423.60,3542.306117048,N,13943.279849768,E,5,12,0.97,24.994,M,36.998,M,1.6,7107,42
$GPGGA,122423.70,3542.306117047,N,13943.279849814,E,5,12,0.97,24.994,M,36.998,M,1.7,7107,49
$GPGGA,122423.80,3542.306116959,N,13943.279849926,E,5,12,0.97,24.995,M,36.998,M,1.8,7107,4F
$GPGGA,122423.90,3542.306116932,N,13943.279850040,E,5,12,0.97,24.995,M,36.998,M,1.9,7107,43
$GPGGA,122424.00,3542.306116963,N,13943.279849972,E,5,12,0.97,24.995,M,36.998,M,2.0,7107,43
$GPGGA,122424.10,3542.306116874,N,13943.279849995,E,5,12,0.97,24.995,M,36.998,M,2.1,7107,4D
$GPGGA,122424.20,3542.306116964,N,13943.279850028,E,5,12,0.97,24.995,M,36.998,M,2.2,7107,4A
$GPGGA,122424.30,3542.306116980,N,13943.279850002,E,5,12,0.97,24.995,M,36.998,M,2.3,7107,48
$GPGGA,122424.40,3542.306116976,N,13943.279850086,E,5,12,0.97,24.995,M,36.998,M,2.4,7107,4D
$GPGGA,122424.50,3542.306118957,N,13943.279851721,E,5,12,0.97,24.997,M,36.998,M,2.5,7107,49
$GPGGA,122424.60,3542.306119890,N,13943.279852448,E,5,12,0.97,24.998,M,36.998,M,2.6,7107,42
$GPGGA,122424.70,3542.306120435,N,13943.279853029,E,5,12,0.97,25.000,M,36.998,M,2.7,7107,40
$GPGGA,122424.80,3542.306120711,N,13943.279853522,E,5,12,0.97,25.001,M,36.998,M,2.8,7107,4A
$GPGGA,122424.90,3542.306120968,N,13943.279853800,E,5,12,0.97,25.002,M,36.998,M,2.9,7107,44
$GPGGA,122425.00,3542.306120885,N,13943.279854073,E,5,12,0.97,25.003,M,36.998,M,3.0,7107,4C
$GPGGA,122425.10,3542.306121120,N,13943.279854259,E,5,12,0.97,25.003,M,36.998,M,3.1,7107,41
$GPGGA,122425.20,3542.306121296,N,13943.279854489,E,5,12,0.97,25.004,M,36.998,M,3.2,7107,43
$GPGGA,122425.30,3542.306121416,N,13943.279854760,E,5,12,0.97,25.004,M,36.998,M,3.3,7107,49
$GPGGA,122425.40,3542.306121508,N,13943.279854910,E,5,12,0.97,25.004,M,36.998,M,3.4,7107,4E
$GPGGA,122425.50,3542.306121726,N,13943.279855008,E,5,12,0.97,25.004,M,36.998,M,3.5,7107,41
$GPGGA,122425.60,3542.306121752,N,13943.279855138,E,5,12,0.97,25.005,M,36.998,M,3.6,7107,41
$GPGGA,122425.70,3542.306121870,N,13943.279855306,E,5,12,0.97,25.005,M,36.998,M,3.7,7107,41
$GPGGA,122425.80,3542.306122056,N,13943.279855355,E,5,12,0.97,25.005,M,36.998,M,3.8,7107,48
$GPGGA,122425.90,3542.306122256,N,13943.279855290,E,5,12,0.97,25.006,M,36.998,M,3.9,7107,41
$GPGGA,122426.00,3542.306122321,N,13943.279855314,E,5,12,0.97,25.006,M,36.998,M,4.0,7107,49
$GPGGA,122426.10,3542.306122334,N,13943.279855384,E,5,12,0.97,25.006,M,36.998,M,4.1,7107,44
$GPGGA,122426.20,3542.306122369,N,13943.279855466,E,5,12,0.97,25.006,M,36.998,M,4.2,7107,47
$GPGGA,122426.30,3542.306122394,N,13943.279855514,E,5,12,0.97,25.006,M,36.998,M,4.3,7107,41
$GPGGA,122426.40,3542.306122541,N,13943.279855323,E,5,12,0.97,25.007,M,36.998,M,4.4,7107,4C
$GPGGA,122426.50,3542.306122576,N,13943.279855341,E,5,12,0.97,25.007,M,36.998,M,4.5,7107,4C
$GPGGA,122426.60,3542.306122665,N,13943.279855309,E,5,12,0.97,25.007,M,36.998,M,4.6,7107,41
$GPGGA,122426.70,3542.306122720,N,13943.279855245,E,5,12,0.97,25.007,M,36.998,M,4.7,7107,48
$GPGGA,122426.80,3542.306122797,N,13943.279855313,E,5,12,0.97,25.007,M,36.998,M,4.8,7107,46
$GPGGA,122426.90,3542.306122979,N,13943.279855347,E,5,12,0.97,25.007,M,36.998,M,4.9,7107,49
$GPGGA,122427.00,3542.306123039,N,13943.279855361,E,5,12,0.97,25.007,M,36.998,M,5.0,7107,41
$GPGGA,122427.10,3542.306123110,N,13943.279855388,E,5,12,0.97,25.007,M,36.998,M,5.1,7107,4C
$GPGGA,122427.20,3542.306123183,N,13943.279855473,E,5,12,0.97,25.008,M,36.998,M,5.2,7107,4A
$GPGGA,122427.30,3542.306123294,N,13943.279855465,E,5,12,0.97,25.008,M,36.998,M,5.3,7107,48
$GPGGA,122427.40,3542.306123405,N,13943.279855488,E,5,12,0.97,25.008,M,36.998,M,5.4,7107,45
$GPGGA,122427.50,3542.306123458,N,13943.279855498,E,5,12,0.97,25.008,M,36.998,M,5.5,7107,4C
$GPGGA,122427.60,3542.306123567,N,13943.279855577,E,5,12,0.97,25.008,M,36.998,M,5.6,7107,41
$GPGGA,122427.70,3542.306123565,N,13943.279855502,E,5,12,0.97,25.008,M,36.998,M,5.7,7107,41
$GPGGA,122427.80,3542.306123747,N,13943.279855574,E,5,12,0.97,25.008,M,36.998,M,5.8,7107,42
$GPGGA,122427.90,3542.306123756,N,13943.279855531,E,5,12,0.97,25.008,M,36.998,M,5.9,7107,43
$GPGGA,122428.00,3542.306123877,N,13943.279855425,E,5,12,0.97,25.008,M,36.998,M,6.0,7107,47
$GPGGA,122428.10,3542.306123919,N,13943.279855354,E,5,12,0.97,25.008,M,36.998,M,1.1,7107,48
$GPGGA,122428.20,3542.306123935,N,13943.279855339,E,5,12,0.97,25.008,M,36.998,M,1.2,7107,4D
$GPGGA,122428.30,3542.306124002,N,13943.279855327,E,5,12,0.97,25.008,M,36.998,M,1.3,7107,48
$GPGGA,122428.40,3542.306124089,N,13943.279855332,E,5,12,0.97,25.008,M,36.998,M,1.4,7107,4F
$GPGGA,122428.50,3542.306124213,N,13943.279855335,E,5,12,0.97,25.008,M,36.998,M,1.5,7107,49
$GPGGA,122428.60,3542.306124272,N,13943.279855375,E,5,12,0.97,25.008,M,36.998,M,1.6,7107,4A
$GPGGA,122428.70,3542.306124337,N,13943.279855268,E,5,12,0.97,25.008,M,36.998,M,1.7,7107,47
$GPGGA,122428.80,3542.306124349,N,13943.279855316,E,5,12,0.97,25.008,M,36.998,M,1.8,7107,46
$GPGGA,122428.90,3542.306124394,N,13943.279855302,E,5,12,0.97,25.008,M,36.998,M,1.9,7107,43
$GPGGA,122429.00,3542.306124463,N,13943.279855264,E,5,12,0.97,25.008,M,36.998,M,2.0,7107,4F
$GPGGA,122429.10,3542.306124498,N,13943.279855236,E,5,12,0.97,25.008,M,36.998,M,2.1,7107,4C
$GPGGA,122429.20,3542.306124511,N,13943.279855264,E,5,12,0.97,25.009,M,36.998,M,2.2,7107,4A
$GPGGA,122429.30,3542.306124565,N,13943.279855252,E,5,12,0.97,25.009,M,36.998,M,2.3,7107,4C
$GPGGA,122429.40,3542.306124682,N,13943.279855130,E,5,12,0.97,25.009,M,36.998,M,2.4,7107,41
$GPGGA,122429.50,3542.306124676,N,13943.279855134,E,5,12,0.97,25.009,M,36.998,M,2.5,7107,4E
$GPGGA,122429.60,3542.306127827,N,13943.279855062,E,5,12,0.97,25.008,M,36.998,M,2.6,7107,44
$GPGGA,122429.70,3542.306129511,N,13943.279855143,E,5,12,0.97,25.008,M,36.998,M,2.7,7107,40
$GPGGA,122429.80,3542.306130293,N,13943.279854676,E,5,12,0.97,25.009,M,36.998,M,2.8,7107,44
$GPGGA,122429.90,3542.306130929,N,13943.279854223,E,5,12,0.97,25.010,M,36.998,M,2.9,7107,42
$GPGGA,122430.00,3542.306131331,N,13943.279854001,E,5,12,0.97,25.010,M,36.998,M,3.0,7107,4B
$GPGGA,122430.10,3542.306131701,N,13943.279853765,E,5,12,0.97,25.011,M,36.998,M,3.1,7107,4F
$GPGGA,122430.20,3542.306132307,N,13943.279853952,E,5,12,0.97,25.011,M,36.998,M,3.2,7107,44
$GPGGA,122430.30,3542.306132791,N,13943.279853982,E,5,12,0.97,25.011,M,36.998,M,3.3,7107,42
$GPGGA,122430.40,3542.306133101,N,13943.279854015,E,5,12,0.97,25.011,M,36.998,M,3.4,7107,4C
$GPGGA,122430.50,3542.306133206,N,13943.279854279,E,5,12,0.97,25.011,M,36.998,M,3.5,7107,40
$GPGGA,122430.60,3542.306133393,N,13943.279854472,E,5,12,0.97,25.011,M,36.998,M,3.6,7107,40
$GPGGA,122430.70,3542.306133504,N,13943.279854818,E,5,12,0.97,25.012,M,36.998,M,3.7,7107,4B
$GPGGA,122430.80,3542.306133749,N,13943.279854868,E,5,12,0.97,25.012,M,36.998,M,3.8,7107,47
$GPGGA,122430.90,3542.306133882,N,13943.279855091,E,5,12,0.97,25.012,M,36.998,M,3.9,7107,40
$GPGGA,122431.00,3542.306134034,N,13943.279855301,E,5,12,0.97,25.012,M,36.998,M,4.0,7107,4E
$GPGGA,122431.10,3542.306134062,N,13943.279855456,E,5,12,0.97,25.012,M,36.998,M,4.1,7107,48
$GPGGA,122431.20,3542.306134285,N,13943.279855494,E,5,12,0.97,25.012,M,36.998,M,4.2,7107,4D
$GPGGA,122431.30,3542.306134499,N,13943.279855609,E,5,12,0.97,25.012,M,36.998,M,4.3,7107,40
$GPGGA,122431.40,3542.306134620,N,13943.279855737,E,5,12,0.97,25.012,M,36.998,M,4.4,7107,4C
$GPGGA,122431.50,3542.306134706,N,13943.279855954,E,5,12,0.97,25.013,M,36.998,M,4.5,7107,43
$GPGGA,122431.60,3542.306134823,N,13943.279856107,E,5,12,0.97,25.013,M,36.998,M,4.6,7107,46
$GPGGA,122431.70,3542.306134959,N,13943.279856256,E,5,12,0.97,25.013,M,36.998,M,4.7,7107,4D
$GPGGA,122431.80,3542.306135026,N,13943.279856386,E,5,12,0.97,25.013,M,36.998,M,4.8,7107,41
$GPGGA,122431.90,3542.306135166,N,13943.279856414,E,5,12,0.97,25.013,M,36.998,M,4.9,7107,48
$GPGGA,122432.00,3542.306135232,N,13943.279856592,E,5,12,0.97,25.013,M,36.998,M,5.0,7107,47
$GPGGA,122432.10,3542.306135312,N,13943.279856858,E,5,12,0.97,25.013,M,36.998,M,5.1,7107,4F
$GPGGA,122432.20,3542.306135306,N,13943.279856851,E,5,12,0.97,25.013,M,36.998,M,5.2,7107,43
$GPGGA,122432.30,3542.306135420,N,13943.279857064,E,5,12,0.97,25.013,M,36.998,M,5.3,7107,4F
$GPGGA,122432.40,3542.306135495,N,13943.279857197,E,5,12,0.97,25.013,M,36.998,M,5.4,7107,4C
$GPGGA,122432.50,3542.306135605,N,13943.279857330,E,5,12,0.97,25.014,M,36.998,M,5.5,7107,4F
$GPGGA,122432.60,3542.306135653,N,13943.279857470,E,5,12,0.97,25.014,M,36.998,M,5.6,7107,4F
$GPGGA,122432.70,3542.306135722,N,13943.279857566,E,5,12,0.97,25.014,M,36.998,M,5.7,7107,4E
$GPGGA,122432.80,3542.306135833,N,13943.279857687,E,5,12,0.97,25.014,M,36.998,M,5.8,7107,4D
$GPGGA,122432.90,3542.306135925,N,13943.279857819,E,5,12,0.97,25.014,M,36.998,M,5.9,7107,42
$GPGGA,122433.00,3542.306136005,N,13943.279857891,E,5,12,0.97,25.014,M,36.998,M,6.0,7107,48
$GPGGA,122433.10,3542.306136043,N,13943.279857961,E,5,12,0.97,25.014,M,36.998,M,1.1,7107,43
$GPGGA,122433.20,3542.306136130,N,13943.279857994,E,5,12,0.97,25.014,M,36.998,M,1.2,7107,4C
$GPGGA,122433.30,3542.306136118,N,13943.279858131,E,5,12,0.97,25.014,M,36.998,M,1.3,7107,4E
$GPGGA,122433.40,3542.306136201,N,13943.279858173,E,5,12,0.97,25.014,M,36.998,M,1.4,7107,43
$GPGGA,122433.50,3542.306136253,N,13943.279858260,E,5,12,0.97,25.014,M,36.998,M,1.5,7107,45
$GPGGA,122433.60,3542.306136330,N,13943.279858385,E,5,12,0.97,25.014,M,36.998,M,1.6,7107,4B
$GPGGA,122433.70,3542.306136386,N,13943.279858423,E,5,12,0.97,25.014,M,36.998,M,1.7,7107,4D
$GPGGA,122433.80,3542.306136479,N,13943.279858410,E,5,12,0.97,25.014,M,36.998,M,1.8,7107,4A
$GPGGA,122433.90,3542.306136534,N,13943.279858511,E,5,12,0.97,25.014,M,36.998,M,1.9,7107,42
$GPGGA,122434.00,3542.306136577,N,13943.279858486,E,5,12,0.97,25.014,M,36.998,M,2.0,7107,4E
$GPGGA,122434.10,3542.306136716,N,13943.279858518,E,5,12,0.97,25.014,M,36.998,M,2.1,7107,4D
$GPGGA,122434.20,3542.306136780,N,13943.279858596,E,5,12,0.97,25.014,M,36.998,M,2.2,7107,44
$GPGGA,122434.30,3542.306136930,N,13943.279858586,E,5,12,0.97,25.014,M,36.998,M,2.3,7107,40
$GPGGA,122434.40,3542.306136992,N,13943.279858600,E,5,12,0.97,25.014,M,36.998,M,2.4,7107,45
$GPGGA,122434.50,3542.306137034,N,13943.279858669,E,5,12,0.97,25.014,M,36.998,M,2.5,7107,4E
$GPGGA,122434.60,3542.306137056,N,13943.279858666,E,5,12,0.97,25.014,M,36.998,M,2.6,7107,45
$GPGGA,122434.70,3542.306141518,N,13943.279860179,E,5,12,0.97,25.014,M,36.998,M,2.7,7107,49
$GPGGA,122434.80,3542.306143520,N,13943.279861064,E,5,12,0.97,25.015,M,36.998,M,2.8,7107,4D
$GPGGA,122434.90,3542.306144725,N,13943.279861737,E,5,12,0.97,25.015,M,36.998,M,2.9,7107,4C
$GPGGA,122435.00,3542.306145789,N,13943.279862122,E,5,12,0.97,25.015,M,36.998,M,3.0,7107,4A
$GPGGA,122435.10,3542.306146562,N,13943.279862419,E,5,12,0.97,25.015,M,36.998,M,3.1,7107,43
$GPGGA,122435.20,3542.306147287,N,13943.279862800,E,5,12,0.97,25.015,M,36.998,M,3.2,7107,4A
$GPGGA,122435.30,3542.306147872,N,13943.279863075,E,5,12,0.97,25.015,M,36.998,M,3.3,7107,41
$GPGGA,122435.40,3542.306148446,N,13943.279863270,E,5,12,0.97,25.015,M,36.998,M,3.4,7107,42
$GPGGA,122435.50,3542.306148858,N,13943.279863443,E,5,12,0.97,25.015,M,36.998,M,3.5,7107,47
$GPGGA,122435.60,3542.306149262,N,13943.279863602,E,5,12,0.97,25.015,M,36.998,M,3.6,7107,42
$GPGGA,122435.70,3542.306149660,N,13943.279863665,E,5,12,0.97,25.015,M,36.998,M,3.7,7107,45
$GPGGA,122435.80,3542.306149999,N,13943.279863820,E,5,12,0.97,25.015,M,36.998,M,3.8,7107,43
$GPGGA,122435.90,3542.306150356,N,13943.279863928,E,5,12,0.97,25.015,M,36.998,M,3.9,7107,4B
$GPGGA,122436.00,3542.306150744,N,13943.279863884,E,5,12,0.97,25.015,M,36.998,M,4.0,7107,4F
$GPGGA,122436.10,3542.306151041,N,13943.279864029,E,5,12,0.97,25.015,M,36.998,M,4.1,7107,44
$GPGGA,122436.20,3542.306151290,N,13943.279864237,E,5,12,0.97,25.015,M,36.998,M,4.2,7107,47
$GPGGA,122436.30,3542.306151546,N,13943.279864282,E,5,12,0.97,25.015,M,36.998,M,4.3,7107,45
$GPGGA,122436.40,3542.306151850,N,13943.279864341,E,5,12,0.97,25.015,M,36.998,M,4.4,7107,41
$GPGGA,122436.50,3542.306152010,N,13943.279864506,E,5,12,0.97,25.015,M,36.998,M,4.5,7107,4B
$GPGGA,122436.60,3542.306152276,N,13943.279864583,E,5,12,0.97,25.015,M,36.998,M,4.6,7107,44
$GPGGA,122436.70,3542.306152566,N,13943.279864560,E,5,12,0.97,25.015,M,36.998,M,4.7,7107,4F
$GPGGA,122436.80,3542.306152626,N,13943.279864773,E,5,12,0.97,25.015,M,36.998,M,4.8,7107,48
$GPGGA,122436.90,3542.306152855,N,13943.279864852,E,5,12,0.97,25.015,M,36.998,M,4.9,7107,4E
$GPGGA,122437.00,3542.306153147,N,13943.279864876,E,5,12,0.97,25.015,M,36.998,M,5.0,7107,43
$GPGGA,122437.10,3542.306153255,N,13943.279865072,E,5,12,0.97,25.015,M,36.998,M,5.1,7107,4E
$GPGGA,122437.20,3542.306153404,N,13943.279865186,E,5,12,0.97,25.015,M,36.998,M,5.2,7107,46
$GPGGA,122437.30,3542.306153624,N,13943.279865290,E,5,12,0.97,25.015,M,36.998,M,5.3,7107,42
$GPGGA,122437.40,3542.306153744,N,13943.279865262,E,5,12,0.97,25.015,M,36.998,M,5.4,7107,48
$GPGGA,122437.50,3542.306153801,N,13943.279865374,E,5,12,0.97,25.015,M,36.998,M,5.5,7107,40
$GPGGA,122437.60,3542.306154003,N,13943.279865215,E,5,12,0.97,25.015,M,36.998,M,5.6,7107,4B
$GPGGA,122437.70,3542.306154061,N,13943.279865307,E,5,12,0.97,25.015,M,36.998,M,5.7,7107,4D
$GPGGA,122437.80,3542.306154102,N,13943.279865301,E,5,12,0.97,25.015,M,36.998,M,5.8,7107,4F
$GPGGA,122437.90,3542.306154295,N,13943.279865189,E,5,12,0.97,25.015,M,36.998,M,5.9,7107,40
$GPGGA,122438.00,3542.306154372,N,13943.279865140,E,5,12,0.97,25.015,M,36.998,M,6.0,7107,41
$GPGGA,122438.10,3542.306154510,N,13943.279865126,E,5,12,0.97,25.015,M,36.998,M,1.1,7107,44
$GPGGA,122438.20,3542.306154639,N,13943.279865097,E,5,12,0.97,25.015,M,36.998,M,1.2,7107,47
$GPGGA,122438.30,3542.306154755,N,13943.279865010,E,5,12,0.97,25.015,M,36.998,M,1.3,7107,43
$GPGGA,122438.40,3542.306154875,N,13943.279864968,E,5,12,0.97,25.015,M,36.998,M,1.4,7107,49
$GPGGA,122438.50,3542.306155018,N,13943.279864955,E,5,12,0.97,25.015,M,36.998,M,1.5,7107,45
$GPGGA,122438.60,3542.306155141,N,13943.279864912,E,5,12,0.97,25.015,M,36.998,M,1.6,7107,4B
$GPGGA,122438.70,3542.306155226,N,13943.279864868,E,5,12,0.97,25.015,M,36.998,M,1.7,7107,45
$GPGGA,122438.80,3542.306155385,N,13943.279864795,E,5,12,0.97,25.015,M,36.998,M,1.8,7107,40
$GPGGA,122438.90,3542.306155461,N,13943.279864755,E,5,12,0.97,25.015,M,36.998,M,1.9,7107,41
$GPGGA,122439.00,3542.306155511,N,13943.279864819,E,5,12,0.97,25.015,M,36.998,M,2.0,7107,42
$GPGGA,122439.10,3542.306155576,N,13943.279864831,E,5,12,0.97,25.015,M,36.998,M,2.1,7107,49
$GPGGA,122439.20,3542.306155732,N,13943.279864794,E,5,12,0.97,25.015,M,36.998,M,2.2,7107,4B
$GPGGA,122439.30,3542.306155888,N,13943.279864748,E,5,12,0.97,25.015,M,36.998,M,2.3,7107,44
$GPGGA,122439.40,3542.306155892,N,13943.279864780,E,5,12,0.97,25.015,M,36.998,M,2.4,7107,4B
$GPGGA,122439.50,3542.306156126,N,13943.279864662,E,5,12,0.97,25.015,M,36.998,M,2.5,7107,43
$GPGGA,122439.60,3542.306156180,N,13943.279864710,E,5,12,0.97,25.015,M,36.998,M,2.6,7107,4B
$GPGGA,122439.70,3542.306156281,N,13943.279864657,E,5,12,0.97,25.015,M,36.998,M,2.7,7107,4B
$GPGGA,122439.80,3542.306162259,N,13943.279864714,E,5,12,0.97,25.014,M,36.998,M,2.8,7107,4E
$GPGGA,122439.90,3542.306165102,N,13943.279864725,E,5,12,0.97,25.014,M,36.998,M,2.9,7107,46
$GPGGA,122440.00,3542.306166750,N,13943.279864452,E,5,12,0.97,25.015,M,36.998,M,3.0,7107,49
$GPGGA,122440.10,3542.306167949,N,13943.279864187,E,5,12,0.97,25.015,M,36.998,M,3.1,7107,43
$GPGGA,122440.20,3542.306169091,N,13943.279864026,E,5,12,0.97,25.015,M,36.998,M,3.2,7107,4B
$GPGGA,122440.30,3542.306170026,N,13943.279863996,E,5,12,0.97,25.015,M,36.998,M,3.3,7107,4A
$GPGGA,122440.40,3542.306170794,N,13943.279864083,E,5,12,0.97,25.015,M,36.998,M,3.4,7107,4E
$GPGGA,122440.50,3542.306171397,N,13943.279863862,E,5,12,0.97,25.016,M,36.998,M,3.5,7107,4B
$GPGGA,122440.60,3542.306172108,N,13943.279863685,E,5,12,0.97,25.015,M,36.998,M,3.6,7107,48
$GPGGA,122440.70,3542.306172643,N,13943.279863440,E,5,12,0.97,25.015,M,36.998,M,3.7,7107,4B
$GPGGA,122440.80,3542.306173417,N,13943.279863220,E,5,12,0.97,25.015,M,36.998,M,3.8,7107,49
$GPGGA,122440.90,3542.306173903,N,13943.279863201,E,5,12,0.97,25.015,M,36.998,M,3.9,7107,42
$GPGGA,122441.00,3542.306174418,N,13943.279863147,E,5,12,0.97,25.015,M,36.998,M,4.0,7107,45
$GPGGA,122441.10,3542.306174799,N,13943.279863023,E,5,12,0.97,25.015,M,36.998,M,4.1,7107,4C
$GPGGA,122441.20,3542.306175056,N,13943.279862949,E,5,12,0.97,25.015,M,36.998,M,4.2,7107,4D
$GPGGA,122441.30,3542.306175424,N,13943.279862746,E,5,12,0.97,25.015,M,36.998,M,4.3,7107,4D
$GPGGA,122441.40,3542.306175775,N,13943.279862593,E,5,12,0.97,25.014,M,36.998,M,4.4,7107,41
$GPGGA,122441.50,3542.306176146,N,13943.279862543,E,5,12,0.97,25.014,M,36.998,M,4.5,7107,49
$GPGGA,122441.60,3542.306176514,N,13943.279862431,E,5,12,0.97,25.014,M,36.998,M,4.6,7107,4E
$GPGGA,122441.70,3542.306176768,N,13943.279862317,E,5,12,0.97,25.014,M,36.998,M,4.7,7107,44
$GPGGA,122441.80,3542.306177144,N,13943.279862184,E,5,12,0.97,25.014,M,36.998,M,4.8,7107,45
$GPGGA,122441.90,3542.306177312,N,13943.279861994,E,5,12,0.97,25.014,M,36.998,M,4.9,7107,4E
$GPGGA,122442.00,3542.306177625,N,13943.279861870,E,5,12,0.97,25.014,M,36.998,M,5.0,7107,46
$GPGGA,122442.10,3542.306177889,N,13943.279861761,E,5,12,0.97,25.014,M,36.998,M,5.1,7107,41
$GPGGA,122442.20,3542.306178159,N,13943.279861655,E,5,12,0.97,25.014,M,36.998,M,5.2,7107,4C
$GPGGA,122442.30,3542.306178384,N,13943.279861537,E,5,12,0.97,25.014,M,36.998,M,5.3,7107,49
$GPGGA,122442.40,3542.306178640,N,13943.279861525,E,5,12,0.97,25.014,M,36.998,M,5.4,7107,47
$GPGGA,122442.50,3542.306178896,N,13943.279861422,E,5,12,0.97,25.014,M,36.998,M,5.5,7107,44
