Message Type,UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,Number of Satellites,Horizontal Dilution of Precision (HDOP),Altitude,Altitude Units,Geoid Separation,Geoid Separation Units,DGPS Age,DGPS Station ID,Checksum
$GPGGA,121512.5,3542.305827,N,13943.27945,E,5,12,0.92,28.478,M,36.998,M,5.5,7107,4C
$GPGGA,121512.6,3542.305827,N,13943.27945,E,5,12,0.92,28.471,M,36.998,M,5.6,7107,4C
$GPGGA,121512.7,3542.305826,N,13943.27945,E,5,12,0.92,28.462,M,36.998,M,5.7,7107,4D
$GPGGA,121512.8,3542.305825,N,13943.27945,E,5,12,0.92,28.452,M,36.998,M,5.8,7107,4B
$GPGGA,121512.9,3542.305825,N,13943.27945,E,5,12,0.92,28.449,M,36.998,M,5.9,7107,43
$GPGGA,121513,3542.305825,N,13943.27945,E,5,12,0.92,28.435,M,36.998,M,6,7107,46
$GPGGA,121513.1,3542.305824,N,13943.27945,E,5,12,0.92,28.435,M,36.998,M,6.1,7107,4C
$GPGGA,121513.2,3542.305823,N,13943.27945,E,5,12,0.92,28.439,M,36.998,M,6.2,7107,40
$GPGGA,121513.3,3542.305822,N,13943.27945,E,5,12,0.92,28.431,M,36.998,M,6.3,7107,42
$GPGGA,121513.4,3542.305822,N,13943.27945,E,5,12,0.92,28.421,M,36.998,M,6.4,7107,43
$GPGGA,121513.5,3542.305819,N,13943.27945,E,5,12,0.92,28.412,M,36.998,M,6.5,7107,44
$GPGGA,121513.6,3542.305821,N,13943.27945,E,5,12,0.92,28.406,M,36.998,M,6.6,7107,4B
$GPGGA,121513.7,3542.305819,N,13943.27945,E,5,12,0.92,28.397,M,36.998,M,6.7,7107,43
$GPGGA,121513.8,3542.305819,N,13943.27944,E,5,12,0.92,28.388,M,36.998,M,6.8,7107,42
$GPGGA,121513.9,3542.305818,N,13943.27944,E,5,12,0.92,28.393,M,36.998,M,6.9,7107,4B
$GPGGA,121514,3542.305817,N,13943.27944,E,5,12,0.92,28.39,M,36.998,M,7,7107,43
$GPGGA,121514.1,3542.305816,N,13943.27945,E,5,12,0.92,28.385,M,36.998,M,2.1,7107,42
$GPGGA,121514.2,3542.305815,N,13943.27945,E,5,12,0.92,28.384,M,36.998,M,2.2,7107,4D
$GPGGA,121514.3,3542.305815,N,13943.27944,E,5,12,0.92,28.378,M,36.998,M,2.3,7107,46
$GPGGA,121514.4,3542.305816,N,13943.27945,E,5,12,0.92,28.377,M,36.998,M,2.4,7107,4A
$GPGGA,121514.5,3542.305816,N,13943.27945,E,5,12,0.92,28.371,M,36.998,M,2.5,7107,4B
$GPGGA,121514.6,3542.305815,N,13943.27945,E,5,12,0.92,28.37,M,36.998,M,2.6,7107,43
$GPGGA,121514.7,3542.305811,N,13943.27945,E,5,12,0.92,28.356,M,36.998,M,2.7,7107,49
$GPGGA,121514.8,3542.305811,N,13943.27945,E,5,12,0.92,28.356,M,36.998,M,2.8,7107,4B
$GPGGA,121514.9,3542.305809,N,13943.27945,E,5,12,0.92,28.348,M,36.998,M,2.9,7107,40
$GPGGA,121515,3542.305808,N,13943.27945,E,5,12,0.92,28.349,M,36.998,M,3,7107,48
$GPGGA,121515.1,3542.305806,N,13943.27945,E,5,12,0.92,28.344,M,36.998,M,3.1,7107,4B
$GPGGA,121515.2,3542.305806,N,13943.27945,E,5,12,0.92,28.329,M,36.998,M,3.2,7107,43
$GPGGA,121515.3,3542.305805,N,13943.27945,E,5,12,0.92,28.31,M,36.998,M,3.3,7107,4F
$GPGGA,121515.4,3542.305805,N,13943.27944,E,5,12,0.92,28.32,M,36.998,M,3.4,7107,4E
$GPGGA,121515.5,3542.305803,N,13943.27944,E,5,12,0.92,28.306,M,36.998,M,3.5,7107,4B
$GPGGA,121515.6,3542.3058,N,13943.27945,E,5,12,0.92,28.291,M,36.998,M,3.6,7107,42
$GPGGA,121515.7,3542.305798,N,13943.27944,E,5,12,0.92,28.283,M,36.998,M,3.7,7107,42
$GPGGA,121515.8,3542.305797,N,13943.27944,E,5,12,0.92,28.276,M,36.998,M,3.8,7107,4E
$GPGGA,121515.9,3542.305795,N,13943.27944,E,5,12,0.92,28.271,M,36.998,M,3.9,7107,48
$GPGGA,121516,3542.305794,N,13943.27944,E,5,12,0.92,28.266,M,36.998,M,4,7107,4B
$GPGGA,121516.1,3542.305794,N,13943.27945,E,5,12,0.92,28.256,M,36.998,M,4.1,7107,47
$GPGGA,121516.2,3542.30575,N,13943.27944,E,5,12,0.92,28.258,M,36.998,M,4.2,7107,4A
$GPGGA,121516.3,3542.305735,N,13943.27944,E,5,12,0.92,28.178,M,36.998,M,4.3,7107,4E
$GPGGA,121516.4,3542.30573,N,13943.27944,E,5,12,0.92,28.121,M,36.998,M,4.4,7107,4C
$GPGGA,121516.5,3542.305728,N,13943.27944,E,5,12,0.92,28.077,M,36.998,M,4.5,7107,40
$GPGGA,121516.6,3542.305726,N,13943.27945,E,5,12,0.92,28.037,M,36.998,M,4.6,7107,47
$GPGGA,121516.7,3542.305726,N,13943.27945,E,5,12,0.92,27.998,M,36.998,M,4.7,7107,49
$GPGGA,121516.8,3542.305724,N,13943.27946,E,5,12,0.92,27.954,M,36.998,M,4.8,7107,42
$GPGGA,121516.9,3542.305725,N,13943.27947,E,5,12,0.92,27.921,M,36.998,M,4.9,7107,4B
$GPGGA,121517,3542.305727,N,13943.27947,E,5,12,0.92,27.883,M,36.998,M,5,7107,40
$GPGGA,121517.1,3542.305726,N,13943.27948,E,5,12,0.92,27.858,M,36.998,M,5.1,7107,48
$GPGGA,121517.2,3542.305727,N,13943.27948,E,5,12,0.92,27.838,M,36.998,M,5.2,7107,4E
$GPGGA,121517.3,3542.305726,N,13943.27948,E,5,12,0.92,27.816,M,36.997,M,5.3,7107,4F
$GPGGA,121517.4,3542.305726,N,13943.27948,E,5,12,0.92,27.795,M,36.997,M,5.4,7107,45
$GPGGA,121517.5,3542.305727,N,13943.27948,E,5,12,0.92,27.782,M,36.997,M,5.5,7107,42
$GPGGA,121517.6,3542.305725,N,13943.27949,E,5,12,0.92,27.766,M,36.997,M,5.6,7107,4B
$GPGGA,121517.7,3542.305727,N,13943.27949,E,5,12,0.92,27.752,M,36.997,M,5.7,7107,44
$GPGGA,121517.8,3542.305728,N,13943.27949,E,5,12,0.92,27.743,M,36.997,M,5.8,7107,49
$GPGGA,121517.9,3542.305728,N,13943.27949,E,5,12,0.92,27.739,M,36.997,M,5.9,7107,42
$GPGGA,121518,3542.305729,N,13943.27949,E,5,12,0.92,27.719,M,36.997,M,6,7107,49
$GPGGA,121518.1,3542.305727,N,13943.27949,E,5,12,0.92,27.704,M,36.997,M,1.1,7107,47
$GPGGA,121518.2,3542.305723,N,13943.27949,E,5,12,0.92,27.682,M,36.997,M,1.2,7107,4C
$GPGGA,121518.3,3542.305726,N,13943.27949,E,5,12,0.92,27.679,M,36.997,M,1.3,7107,46
$GPGGA,121518.4,3542.305726,N,13943.27949,E,5,12,0.92,27.668,M,36.997,M,1.4,7107,42
$GPGGA,121518.5,3542.305724,N,13943.27949,E,5,12,0.92,27.652,M,36.997,M,1.5,7107,46
$GPGGA,121518.6,3542.305727,N,13943.27949,E,5,12,0.92,27.635,M,36.997,M,1.6,7107,43
$GPGGA,121518.7,3542.305727,N,13943.27949,E,5,12,0.92,27.634,M,36.997,M,1.7,7107,4C
$GPGGA,121518.8,3542.305729,N,13943.27949,E,5,12,0.92,27.63,M,36.997,M,1.8,7107,4E
$GPGGA,121518.9,3542.305727,N,13943.27949,E,5,12,0.92,27.613,M,36.997,M,1.9,7107,44
$GPGGA,121519,3542.30573,N,13943.2795,E,5,12,0.92,27.611,M,36.997,M,2,7107,45
$GPGGA,121519.1,3542.30573,N,13943.27949,E,5,12,0.92,27.606,M,36.997,M,2.1,7107,44
$GPGGA,121519.2,3542.305732,N,13943.2795,E,5,12,0.92,27.595,M,36.997,M,2.2,7107,4B
$GPGGA,121519.3,3542.305732,N,13943.27949,E,5,12,0.92,27.597,M,36.997,M,2.3,7107,4A
$GPGGA,121519.4,3542.305733,N,13943.2795,E,5,12,0.92,27.604,M,36.997,M,2.4,7107,48
$GPGGA,121519.5,3542.305731,N,13943.2795,E,5,12,0.92,27.598,M,36.997,M,2.5,7107,44
$GPGGA,121519.6,3542.305732,N,13943.2795,E,5,12,0.92,27.589,M,36.997,M,2.6,7107,4D
$GPGGA,121519.7,3542.305733,N,13943.2795,E,5,12,0.92,27.585,M,36.997,M,2.7,7107,48
$GPGGA,121519.8,3542.305735,N,13943.2795,E,5,12,0.92,27.582,M,36.997,M,2.8,7107,49
$GPGGA,121519.9,3542.305734,N,13943.2795,E,5,12,0.92,27.578,M,36.997,M,2.9,7107,42
$GPGGA,121520,3542.305733,N,13943.2795,E,5,12,0.92,27.575,M,36.997,M,3,7107,45
$GPGGA,121520.1,3542.305733,N,13943.2795,E,5,12,0.92,27.57,M,36.997,M,3.1,7107,4D
$GPGGA,121520.2,3542.30573,N,13943.2795,E,5,12,0.92,27.566,M,36.997,M,3.2,7107,4E
$GPGGA,121520.3,3542.305732,N,13943.2795,E,5,12,0.92,27.567,M,36.997,M,3.3,7107,41
$GPGGA,121520.4,3542.305735,N,13943.2795,E,5,12,0.92,27.556,M,36.997,M,3.4,7107,4A
$GPGGA,121520.5,3542.305736,N,13943.27951,E,5,12,0.92,27.551,M,36.997,M,3.5,7107,44
$GPGGA,121520.6,3542.305737,N,13943.2795,E,5,12,0.92,27.55,M,36.997,M,3.6,7107,49
$GPGGA,121520.7,3542.305737,N,13943.2795,E,5,12,0.92,27.54,M,36.997,M,3.7,7107,41
$GPGGA,121520.8,3542.30574,N,13943.27951,E,5,12,0.92,27.542,M,36.997,M,3.8,7107,49
$GPGGA,121520.9,3542.30574,N,13943.2795,E,5,12,0.92,27.534,M,36.997,M,3.9,7107,47
$GPGGA,121521,3542.30574,N,13943.27951,E,5,12,0.92,27.531,M,36.997,M,4,7107,48
$GPGGA,121521.1,3542.305739,N,13943.27951,E,5,12,0.92,27.537,M,36.997,M,4.1,7107,47
$GPGGA,121521.2,3542.305743,N,13943.2795,E,5,12,0.92,27.551,M,36.998,M,4.2,7107,47
$GPGGA,121521.3,3542.305743,N,13943.27951,E,5,12,0.92,27.547,M,36.998,M,4.3,7107,43
$GPGGA,121521.4,3542.305742,N,13943.27951,E,5,12,0.92,27.544,M,36.997,M,4.4,7107,42
$GPGGA,121521.5,3542.305742,N,13943.27951,E,5,12,0.92,27.542,M,36.998,M,4.5,7107,46
$GPGGA,121521.6,3542.305746,N,13943.27951,E,5,12,0.92,27.534,M,36.998,M,4.6,7107,4F
$GPGGA,121521.7,3542.305747,N,13943.27951,E,5,12,0.92,27.542,M,36.998,M,4.7,7107,45
$GPGGA,121521.8,3542.305747,N,13943.27951,E,5,12,0.92,27.523,M,36.998,M,4.8,7107,4B
$GPGGA,121521.9,3542.305748,N,13943.27951,E,5,12,0.92,27.536,M,36.998,M,4.9,7107,44
$GPGGA,121522,3542.305747,N,13943.27951,E,5,12,0.92,27.541,M,36.998,M,5,7107,41
$GPGGA,121522.1,3542.305745,N,13943.27951,E,5,12,0.92,27.526,M,36.998,M,5.1,7107,4B
$GPGGA,121522.2,3542.305746,N,13943.27951,E,5,12,0.92,27.517,M,36.998,M,5.2,7107,4D
$GPGGA,121522.3,3542.305748,N,13943.27951,E,5,12,0.92,27.519,M,36.998,M,5.3,7107,47
$GPGGA,121522.4,3542.305748,N,13943.27951,E,5,12,0.92,27.509,M,36.998,M,5.4,7107,48
$GPGGA,121522.5,3542.30575,N,13943.2795,E,5,12,0.92,27.568,M,36.998,M,5.5,7107,42
$GPGGA,121522.6,3542.305749,N,13943.2795,E,5,12,0.92,27.523,M,36.998,M,5.6,7107,4A
$GPGGA,121522.7,3542.305749,N,13943.2795,E,5,12,0.92,27.489,M,36.998,M,5.7,7107,41
$GPGGA,121522.8,3542.305748,N,13943.2795,E,5,12,0.92,27.476,M,36.998,M,5.8,7107,47
$GPGGA,121522.9,3542.305747,N,13943.27949,E,5,12,0.92,27.458,M,36.998,M,5.9,7107,43
$GPGGA,121523,3542.305745,N,13943.27949,E,5,12,0.92,27.46,M,36.998,M,6,7107,4B
$GPGGA,121523.1,3542.305748,N,13943.27949,E,5,12,0.92,27.45,M,36.998,M,1.1,7107,4E
$GPGGA,121523.2,3542.305751,N,13943.27949,E,5,12,0.92,27.437,M,36.998,M,1.2,7107,4E
$GPGGA,121523.3,3542.305753,N,13943.27949,E,5,12,0.92,27.416,M,36.998,M,1.3,7107,4B
$GPGGA,121523.4,3542.305754,N,13943.27949,E,5,12,0.92,27.404,M,36.998,M,1.4,7107,4A
$GPGGA,121523.5,3542.305753,N,13943.27949,E,5,12,0.92,27.402,M,36.998,M,1.5,7107,48
$GPGGA,121523.6,3542.305753,N,13943.27949,E,5,12,0.92,27.399,M,36.998,M,1.6,7107,49
$GPGGA,121523.7,3542.305756,N,13943.27949,E,5,12,0.92,27.389,M,36.998,M,1.7,7107,4C
$GPGGA,121523.8,3542.305756,N,13943.27949,E,5,12,0.92,27.382,M,36.998,M,1.8,7107,4C
$GPGGA,121523.9,3542.305759,N,13943.27949,E,5,12,0.92,27.385,M,36.998,M,1.9,7107,4C
$GPGGA,121524,3542.30576,N,13943.27949,E,5,12,0.92,27.384,M,36.998,M,2,7107,40
$GPGGA,121524.1,3542.305764,N,13943.27949,E,5,12,0.92,27.39,M,36.998,M,2.1,7107,4E
$GPGGA,121524.2,3542.305766,N,13943.27949,E,5,12,0.92,27.405,M,36.998,M,2.2,7107,47
$GPGGA,121524.3,3542.30577,N,13943.27949,E,5,12,0.92,27.387,M,36.998,M,2.3,7107,41
$GPGGA,121524.4,3542.305771,N,13943.27949,E,5,12,0.92,27.392,M,36.998,M,2.4,7107,43
$GPGGA,121524.5,3542.305772,N,13943.27949,E,5,12,0.92,27.399,M,36.998,M,2.5,7107,4F
$GPGGA,121524.6,3542.305774,N,13943.27949,E,5,12,0.92,27.392,M,36.998,M,2.6,7107,47
$GPGGA,121524.7,3542.305773,N,13943.27949,E,5,12,0.92,27.386,M,36.998,M,2.7,7107,47
$GPGGA,121524.8,3542.305775,N,13943.27949,E,5,12,0.92,27.391,M,36.998,M,2.8,7107,4D
$GPGGA,121524.9,3542.305776,N,13943.27949,E,5,12,0.92,27.393,M,36.998,M,2.9,7107,46
$GPGGA,121525,3542.305777,N,13943.27949,E,5,12,0.92,27.397,M,36.998,M,3,7107,4B
$GPGGA,121525.1,3542.305779,N,13943.27949,E,5,12,0.92,27.403,M,36.998,M,3.1,7107,40
$GPGGA,121525.2,3542.305779,N,13943.27949,E,5,12,0.92,27.409,M,36.998,M,3.2,7107,48
$GPGGA,121525.3,3542.30578,N,13943.27949,E,5,12,0.92,27.424,M,36.998,M,3.3,7107,45
$GPGGA,121525.4,3542.305781,N,13943.27949,E,5,12,0.92,27.411,M,36.998,M,3.4,7107,4F
$GPGGA,121525.5,3542.305782,N,13943.27949,E,5,12,0.92,27.413,M,36.998,M,3.5,7107,44
$GPGGA,121525.6,3542.305783,N,13943.27949,E,5,12,0.92,27.409,M,36.998,M,3.6,7107,47
$GPGGA,121525.7,3542.305784,N,13943.27949,E,5,12,0.92,27.413,M,36.998,M,3.7,7107,44
$GPGGA,121525.8,3542.305785,N,13943.27949,E,5,12,0.92,27.408,M,36.998,M,3.8,7107,40
$GPGGA,121525.9,3542.305785,N,13943.27949,E,5,12,0.92,27.412,M,36.998,M,3.9,7107,44
$GPGGA,121526,3542.305784,N,13943.2795,E,5,12,0.92,27.406,M,36.998,M,4,7107,4C
$GPGGA,121526.1,3542.305783,N,13943.2795,E,5,12,0.92,27.406,M,36.998,M,4.1,7107,45
$GPGGA,121526.2,3542.305783,N,13943.27951,E,5,12,0.92,27.411,M,36.998,M,4.2,7107,4A
$GPGGA,121526.3,3542.305782,N,13943.27951,E,5,12,0.92,27.403,M,36.998,M,4.3,7107,4B
$GPGGA,121526.4,3542.305782,N,13943.27952,E,5,12,0.92,27.403,M,36.998,M,4.4,7107,49
$GPGGA,121526.5,3542.305786,N,13943.27952,E,5,12,0.92,27.407,M,36.998,M,4.5,7107,44
$GPGGA,121526.6,3542.305786,N,13943.27952,E,5,12,0.92,27.406,M,36.998,M,4.6,7107,4D
$GPGGA,121526.7,3542.305785,N,13943.27951,E,5,12,0.92,27.407,M,36.998,M,4.7,7107,40
$GPGGA,121526.8,3542.305786,N,13943.27952,E,5,12,0.92,27.407,M,36.998,M,4.8,7107,45
$GPGGA,121526.9,3542.305788,N,13943.27952,E,5,12,0.92,27.4,M,36.998,M,4.9,7107,47
$GPGGA,121527,3542.305788,N,13943.27952,E,5,12,0.92,27.392,M,36.998,M,5,7107,4B
$GPGGA,121527.1,3542.305789,N,13943.27952,E,5,12,0.92,27.387,M,36.998,M,5.1,7107,42
$GPGGA,121527.2,3542.305792,N,13943.27952,E,5,12,0.92,27.378,M,36.998,M,5.2,7107,42
$GPGGA,121527.3,3542.305792,N,13943.27952,E,5,12,0.92,27.377,M,36.998,M,5.3,7107,4C
$GPGGA,121527.4,3542.30579,N,13943.27953,E,5,12,0.92,27.371,M,36.998,M,5.4,7107,49
$GPGGA,121527.5,3542.305793,N,13943.27953,E,5,12,0.92,27.367,M,36.998,M,5.5,7107,46
$GPGGA,121527.6,3542.305796,N,13943.27953,E,5,12,0.92,27.368,M,36.998,M,5.6,7107,44
$GPGGA,121527.7,3542.305795,N,13943.27953,E,5,12,0.92,27.365,M,36.998,M,5.7,7107,4F
$GPGGA,121527.8,3542.305795,N,13943.27953,E,5,12,0.92,27.355,M,36.998,M,5.8,7107,40
$GPGGA,121527.9,3542.305797,N,13943.27953,E,5,12,0.92,27.364,M,36.998,M,5.9,7107,4A
$GPGGA,121528,3542.305796,N,13943.27953,E,5,12,0.92,27.351,M,36.998,M,6,7107,4E
$GPGGA,121528.1,3542.305796,N,13943.27954,E,5,12,0.92,27.342,M,36.998,M,1.1,7107,45
$GPGGA,121528.2,3542.305797,N,13943.27954,E,5,12,0.92,27.347,M,36.998,M,1.2,7107,4C
$GPGGA,121528.3,3542.305797,N,13943.27954,E,5,12,0.92,27.341,M,36.998,M,1.3,7107,4F
$GPGGA,121528.4,3542.305796,N,13943.27954,E,5,12,0.92,27.337,M,36.998,M,1.4,7107,40
$GPGGA,121528.5,3542.305796,N,13943.27954,E,5,12,0.92,27.342,M,36.998,M,1.5,7107,48
$GPGGA,121528.6,3542.305795,N,13943.27955,E,5,12,0.92,27.327,M,36.998,M,1.6,7107,4F
$GPGGA,121528.7,3542.305795,N,13943.27955,E,5,12,0.92,27.324,M,36.998,M,1.7,7107,40
$GPGGA,121528.8,3542.3058,N,13943.27966,E,5,12,0.92,27.381,M,36.997,M,1.8,7107,4A
$GPGGA,121528.9,3542.305809,N,13943.27968,E,5,12,0.92,27.342,M,36.997,M,1.9,7107,42
$GPGGA,121529,3542.305803,N,13943.2797,E,5,12,0.92,27.324,M,36.997,M,2,7107,46
$GPGGA,121529.1,3542.3058,N,13943.27971,E,5,12,0.92,27.303,M,36.997,M,2.1,7107,4D
$GPGGA,121529.2,3542.305799,N,13943.27972,E,5,12,0.92,27.294,M,36.997,M,2.2,7107,4E
$GPGGA,121529.3,3542.305796,N,13943.27972,E,5,12,0.92,27.26,M,36.997,M,2.3,7107,42
$GPGGA,121529.4,3542.305798,N,13943.27973,E,5,12,0.92,27.201,M,36.997,M,2.4,7107,4A
$GPGGA,121529.5,3542.305805,N,13943.27974,E,5,12,0.92,27.154,M,36.997,M,2.5,7107,41
$GPGGA,121529.6,3542.305804,N,13943.27974,E,5,12,0.92,27.115,M,36.997,M,2.6,7107,4F
$GPGGA,121529.7,3542.305809,N,13943.27975,E,5,12,0.92,27.07,M,36.997,M,2.7,7107,4E
$GPGGA,121529.8,3542.305817,N,13943.27974,E,5,12,0.92,27.051,M,36.997,M,2.8,7107,41
$GPGGA,121529.9,3542.305815,N,13943.27974,E,5,12,0.92,27.015,M,36.997,M,2.9,7107,4B
$GPGGA,121530,3542.305817,N,13943.27975,E,5,12,0.92,26.992,M,36.997,M,3,7107,4E
$GPGGA,121530.1,3542.305816,N,13943.27975,E,5,12,0.92,26.974,M,36.997,M,3.1,7107,41
$GPGGA,121530.2,3542.305814,N,13943.27977,E,5,12,0.92,27.002,M,36.997,M,3.2,7107,45
$GPGGA,121530.3,3542.305816,N,13943.27977,E,5,12,0.92,27.022,M,36.997,M,3.3,7107,4E
$GPGGA,121530.4,3542.305816,N,13943.27978,E,5,12,0.92,27.029,M,36.997,M,3.4,7107,4B
$GPGGA,121530.5,3542.305824,N,13943.27977,E,5,12,0.92,27.032,M,36.997,M,3.5,7107,4C
$GPGGA,121530.6,3542.305829,N,13943.27977,E,5,12,0.92,27.027,M,36.997,M,3.6,7107,40
$GPGGA,121530.7,3542.305833,N,13943.27976,E,5,12,0.92,27.034,M,36.997,M,3.7,7107,4C
$GPGGA,121530.8,3542.305836,N,13943.27977,E,5,12,0.92,27.029,M,36.997,M,3.8,7107,43
$GPGGA,121530.9,3542.305836,N,13943.27977,E,5,12,0.92,27.018,M,36.997,M,3.9,7107,40
$GPGGA,121531,3542.305837,N,13943.27978,E,5,12,0.92,27.003,M,36.997,M,4,7107,4C
$GPGGA,121531.1,3542.305836,N,13943.27978,E,5,12,0.92,27.003,M,36.997,M,4.1,7107,42
$GPGGA,121531.2,3542.305833,N,13943.27979,E,5,12,0.92,26.998,M,36.997,M,4.2,7107,4B
$GPGGA,121531.3,3542.305835,N,13943.27978,E,5,12,0.92,26.994,M,36.997,M,4.3,7107,47
$GPGGA,121531.4,3542.305839,N,13943.27978,E,5,12,0.92,26.993,M,36.997,M,4.4,7107,45
$GPGGA,121531.5,3542.305837,N,13943.27978,E,5,12,0.92,26.983,M,36.997,M,4.5,7107,47
$GPGGA,121531.6,3542.305836,N,13943.27978,E,5,12,0.92,26.976,M,36.997,M,4.6,7107,41
$GPGGA,121531.7,3542.305835,N,13943.27979,E,5,12,0.92,26.962,M,36.997,M,4.7,7107,46
$GPGGA,121531.8,3542.305833,N,13943.27979,E,5,12,0.92,26.949,M,36.997,M,4.8,7107,44
$GPGGA,121531.9,3542.305833,N,13943.27979,E,5,12,0.92,26.931,M,36.997,M,4.9,7107,4F
$GPGGA,121532,3542.305833,N,13943.2798,E,5,12,0.92,26.923,M,36.997,M,5,7107,45
$GPGGA,121532.1,3542.305836,N,13943.2798,E,5,12,0.92,26.911,M,36.997,M,5.1,7107,4E
$GPGGA,121532.2,3542.305837,N,13943.2798,E,5,12,0.92,26.902,M,36.997,M,5.2,7107,4C
$GPGGA,121532.3,3542.30584,N,13943.27979,E,5,12,0.92,26.913,M,36.997,M,5.3,7107,4F
$GPGGA,121532.4,3542.305845,N,13943.2798,E,5,12,0.92,26.932,M,36.997,M,5.4,7107,4C
$GPGGA,121532.5,3542.305845,N,13943.2798,E,5,12,0.92,26.93,M,36.997,M,5.5,7107,41
$GPGGA,121532.6,3542.305846,N,13943.2798,E,5,12,0.92,26.933,M,36.997,M,5.6,7107,46
$GPGGA,121532.7,3542.305847,N,13943.27979,E,5,12,0.92,26.935,M,36.997,M,5.7,7107,40
$GPGGA,121532.8,3542.305846,N,13943.27979,E,5,12,0.92,26.918,M,36.997,M,5.8,7107,46
$GPGGA,121532.9,3542.305845,N,13943.27978,E,5,12,0.92,26.928,M,36.997,M,5.9,7107,46
$GPGGA,121533,3542.305846,N,13943.27978,E,5,12,0.92,26.915,M,36.997,M,6,7107,4B
$GPGGA,121533.1,3542.305848,N,13943.27978,E,5,12,0.92,26.908,M,36.997,M,1.1,7107,46
$GPGGA,121533.2,3542.305848,N,13943.27978,E,5,12,0.92,26.914,M,36.997,M,1.2,7107,42
$GPGGA,121533.3,3542.305852,N,13943.27978,E,5,12,0.92,26.902,M,36.997,M,1.3,7107,47
$GPGGA,121533.4,3542.305856,N,13943.27978,E,5,12,0.92,26.883,M,36.997,M,1.4,7107,42
$GPGGA,121533.5,3542.305858,N,13943.27978,E,5,12,0.92,26.895,M,36.997,M,1.5,7107,49
$GPGGA,121533.6,3542.305858,N,13943.27978,E,5,12,0.92,26.886,M,36.997,M,1.6,7107,4F
$GPGGA,121533.7,3542.30586,N,13943.27978,E,5,12,0.92,26.883,M,36.997,M,1.7,7107,4F
$GPGGA,121533.8,3542.305861,N,13943.27978,E,5,12,0.92,26.884,M,36.997,M,1.8,7107,48
$GPGGA,121533.9,3542.30586,N,13943.27978,E,5,12,0.92,26.893,M,36.997,M,1.9,7107,49
$GPGGA,121534,3542.305863,N,13943.27977,E,5,12,0.92,26.9,M,36.997,M,2,7107,42
$GPGGA,121534.1,3542.305865,N,13943.27978,E,5,12,0.92,26.898,M,36.997,M,2.1,7107,42
$GPGGA,121534.2,3542.305863,N,13943.27977,E,5,12,0.92,26.898,M,36.997,M,2.2,7107,46
$GPGGA,121534.3,3542.305866,N,13943.27978,E,5,12,0.92,26.9,M,36.997,M,2.3,7107,46
$GPGGA,121534.4,3542.305868,N,13943.27977,E,5,12,0.92,26.883,M,36.997,M,2.4,7107,4A
$GPGGA,121534.5,3542.305867,N,13943.27977,E,5,12,0.92,26.884,M,36.997,M,2.5,7107,43
$GPGGA,121534.6,3542.305866,N,13943.27978,E,5,12,0.92,26.881,M,36.997,M,2.6,7107,48
$GPGGA,121534.7,3542.305868,N,13943.27977,E,5,12,0.92,26.864,M,36.997,M,2.7,7107,46
$GPGGA,121534.8,3542.305868,N,13943.27978,E,5,12,0.92,26.885,M,36.997,M,2.8,7107,46
$GPGGA,121534.9,3542.305871,N,13943.27977,E,5,12,0.92,26.866,M,36.997,M,2.9,7107,4F
$GPGGA,121535,3542.305894,N,13943.27975,E,5,12,0.92,26.912,M,36.998,M,3,7107,40
$GPGGA,121535.1,3542.305875,N,13943.27973,E,5,12,0.92,26.91,M,36.998,M,3.1,7107,43
$GPGGA,121535.2,3542.30587,N,13943.27972,E,5,12,0.92,26.912,M,36.998,M,3.2,7107,4C
$GPGGA,121535.3,3542.305874,N,13943.27973,E,5,12,0.92,26.849,M,36.998,M,3.3,7107,43
$GPGGA,121535.4,3542.305876,N,13943.27973,E,5,12,0.92,26.842,M,36.998,M,3.4,7107,4F
$GPGGA,121535.5,3542.305878,N,13943.27974,E,5,12,0.92,26.834,M,36.998,M,3.5,7107,4B
$GPGGA,121535.6,3542.305878,N,13943.27974,E,5,12,0.92,26.819,M,36.998,M,3.6,7107,40
$GPGGA,121535.7,3542.305874,N,13943.27973,E,5,12,0.92,26.839,M,36.998,M,3.7,7107,4C
$GPGGA,121535.8,3542.305874,N,13943.27973,E,5,12,0.92,26.858,M,36.998,M,3.8,7107,4F
$GPGGA,121535.9,3542.305873,N,13943.27973,E,5,12,0.92,26.864,M,36.998,M,3.9,7107,4B
$GPGGA,121536,3542.305871,N,13943.27973,E,5,12,0.92,26.863,M,36.998,M,4,7107,4A
$GPGGA,121536.1,3542.305869,N,13943.27973,E,5,12,0.92,26.873,M,36.998,M,4.1,7107,43
$GPGGA,121536.2,3542.305866,N,13943.27973,E,5,12,0.92,26.873,M,36.998,M,4.2,7107,4D
$GPGGA,121536.3,3542.305862,N,13943.27973,E,5,12,0.92,26.892,M,36.998,M,4.3,7107,41
$GPGGA,121536.4,3542.305861,N,13943.27972,E,5,12,0.92,26.888,M,36.998,M,4.4,7107,48
$GPGGA,121536.5,3542.305861,N,13943.27972,E,5,12,0.92,26.883,M,36.998,M,4.5,7107,48
$GPGGA,121536.6,3542.305864,N,13943.27973,E,5,12,0.92,26.868,M,36.998,M,4.6,7107,47
$GPGGA,121536.7,3542.305864,N,13943.27973,E,5,12,0.92,26.865,M,36.998,M,4.7,7107,4A
