$GPGGA,065839.10,3542.292863090,N,13943.287866247,E,1,08,4.15,23.106,M,36.995,M,,*67,35.7048810515,139.72146443745
$GPGGA,065839.20,3542.292857089,N,13943.287866247,E,1,08,4.15,23.096,M,36.995,M,,*63,35.70488095148333,139.72146443745
$GPGGA,065839.30,3542.292857089,N,13943.287860247,E,1,08,4.15,23.116,M,36.995,M,,*6D,35.70488095148333,139.72146433745
$GPGGA,065839.40,3542.292857089,N,13943.287854247,E,1,08,4.15,23.131,M,36.995,M,,*68,35.70488095148333,139.72146423745
$GPGGA,065839.50,3542.292857089,N,13943.287848247,E,1,09,4.00,23.136,M,36.995,M,,*66,35.70488095148333,139.72146413745
$GPGGA,065839.60,3542.292857089,N,13943.287848247,E,1,09,4.00,23.129,M,36.995,M,,*6B,35.70488095148333,139.72146413745
$GPGGA,065839.70,3542.292857089,N,13943.287848247,E,1,09,4.00,23.125,M,36.995,M,,*66,35.70488095148333,139.72146413745
$GPGGA,065839.80,3542.292857089,N,13943.287842247,E,1,09,4.00,23.146,M,36.995,M,,*66,35.70488095148333,139.72146403745
$GPGGA,065839.90,3542.292857089,N,13943.287842247,E,1,09,4.00,23.143,M,36.995,M,,*62,35.70488095148333,139.72146403745
$GPGGA,065840.00,3542.292851089,N,13943.287836247,E,1,08,4.15,23.152,M,36.995,M,,*65,35.70488085148333,139.72146393745
$GPGGA,065840.10,3542.292851089,N,13943.287830247,E,1,08,4.15,23.168,M,36.995,M,,*6B,35.70488085148333,139.72146383745
$GPGGA,065840.20,3542.292851089,N,13943.287824247,E,1,09,4.00,23.173,M,36.995,M,,*62,35.70488085148333,139.72146373745
$GPGGA,065840.30,3542.292851089,N,13943.287824247,E,1,09,4.00,23.182,M,36.995,M,,*6D,35.70488085148333,139.72146373745
$GPGGA,065840.40,3542.292857089,N,13943.287818247,E,1,09,4.00,23.191,M,36.995,M,,*61,35.70488095148333,139.72146363745
$GPGGA,065840.50,3542.292851089,N,13943.287818247,E,1,10,3.97,23.197,M,36.995,M,,*61,35.70488085148333,139.72146363745
$GPGGA,065840.60,3542.292845089,N,13943.287812247,E,1,10,3.97,23.213,M,36.995,M,,*62,35.70488075148333,139.72146353745
$GPGGA,065840.70,3542.292851089,N,13943.287806247,E,1,09,4.07,23.221,M,36.995,M,,*64,35.70488085148333,139.72146343745
$GPGGA,065840.80,3542.292851089,N,13943.287800247,E,1,08,4.15,23.240,M,36.995,M,,*68,35.70488085148333,139.72146333745
$GPGGA,065840.90,3542.292851089,N,13943.287800247,E,1,08,4.15,23.240,M,36.995,M,,*69,35.70488085148333,139.72146333745
$GPGGA,065841.00,3542.292851089,N,13943.287794247,E,1,08,4.15,23.239,M,36.995,M,,*6D,35.70488085148333,139.72146323745
$GPGGA,065841.10,3542.292851089,N,13943.287782247,E,1,08,4.15,23.266,M,36.995,M,,*61,35.70488085148333,139.72146303745
$GPGGA,065841.20,3542.292845089,N,13943.287782247,E,1,08,4.15,23.277,M,36.995,M,,*67,35.70488075148333,139.72146303745
$GPGGA,065841.30,3542.292845089,N,13943.287782247,E,1,08,4.15,23.282,M,36.995,M,,*6C,35.70488075148333,139.72146303745
$GPGGA,065841.40,3542.292845089,N,13943.287782247,E,1,08,4.15,23.282,M,36.995,M,,*6B,35.70488075148333,139.72146303745
$GPGGA,065841.50,3542.292845089,N,13943.287782247,E,1,08,4.15,23.284,M,36.995,M,,*6C,35.70488075148333,139.72146303745
$GPGGA,065841.60,3542.292851089,N,13943.287770247,E,1,08,4.15,23.307,M,36.995,M,,*6D,35.70488085148333,139.72146283745
$GPGGA,065841.70,3542.292845089,N,13943.287764247,E,1,08,4.15,23.319,M,36.995,M,,*63,35.70488075148333,139.72146273745
$GPGGA,065841.80,3542.292845089,N,13943.287764247,E,1,08,4.15,23.331,M,36.995,M,,*66,35.70488075148333,139.72146273745
$GPGGA,065841.90,3542.292845089,N,13943.287758247,E,1,08,4.15,23.342,M,36.995,M,,*6C,35.70488075148333,139.72146263745
$GPGGA,065842.00,3542.292845089,N,13943.287758247,E,1,08,4.15,23.337,M,36.995,M,,*64,35.70488075148333,139.72146263745
$GPGGA,065842.10,3542.292845089,N,13943.287746247,E,1,08,4.15,23.352,M,36.995,M,,*69,35.70488075148333,139.72146243745
$GPGGA,065842.20,3542.292845089,N,13943.287740247,E,1,08,4.15,23.370,M,36.995,M,,*6C,35.70488075148333,139.72146233745
$GPGGA,065842.30,3542.292845089,N,13943.287740247,E,1,08,4.15,23.366,M,36.995,M,,*6A,35.70488075148333,139.72146233745
$GPGGA,065842.40,3542.292845089,N,13943.287740247,E,1,08,4.15,23.368,M,36.995,M,,*63,35.70488075148333,139.72146233745
$GPGGA,065842.50,3542.292845089,N,13943.287734247,E,1,08,4.15,23.375,M,36.995,M,,*6D,35.70488075148333,139.72146223745
$GPGGA,065842.60,3542.292845089,N,13943.287728247,E,1,08,4.15,23.386,M,36.995,M,,*6F,35.70488075148333,139.72146213745
$GPGGA,065842.70,3542.292839089,N,13943.287728247,E,1,08,4.15,23.395,M,36.995,M,,*67,35.704880651483336,139.72146213745
$GPGGA,065842.80,3542.292839089,N,13943.287716247,E,1,08,4.15,23.403,M,36.995,M,,*6D,35.704880651483336,139.72146193745
$GPGGA,065842.90,3542.292839089,N,13943.287722247,E,1,08,4.15,23.406,M,36.995,M,,*6E,35.704880651483336,139.72146203745
$GPGGA,065843.00,3542.292845089,N,13943.287710247,E,1,08,4.15,23.427,M,36.995,M,,*6F,35.70488075148333,139.72146183745
$GPGGA,065843.10,3542.292839089,N,13943.287710247,E,1,08,4.15,23.420,M,36.995,M,,*62,35.704880651483336,139.72146183745
$GPGGA,065843.20,3542.292839089,N,13943.287704247,E,1,08,4.15,23.440,M,36.995,M,,*62,35.704880651483336,139.72146173745
$GPGGA,065843.30,3542.292839089,N,13943.287698247,E,1,08,4.15,23.447,M,36.995,M,,*60,35.704880651483336,139.72146163745
$GPGGA,065843.40,3542.292839089,N,13943.287692247,E,1,08,4.15,23.451,M,36.995,M,,*6A,35.704880651483336,139.72146153745
$GPGGA,065843.50,3542.292845089,N,13943.287686247,E,1,08,4.15,23.462,M,36.995,M,,*65,35.70488075148333,139.72146143745
$GPGGA,065843.60,3542.292839089,N,13943.287686247,E,1,08,4.15,23.459,M,36.995,M,,*65,35.704880651483336,139.72146143745
$GPGGA,065843.70,3542.292833089,N,13943.287692247,E,1,08,4.15,23.449,M,36.995,M,,*6A,35.704880551483335,139.72146153745
$GPGGA,065843.80,3542.292839089,N,13943.287680247,E,1,08,4.15,23.483,M,36.995,M,,*6A,35.704880651483336,139.72146133745
$GPGGA,065843.90,3542.292839089,N,13943.287668247,E,1,08,4.15,23.504,M,36.995,M,,*63,35.704880651483336,139.72146113745
$GPGGA,065844.00,3542.292839089,N,13943.287668247,E,1,08,4.15,23.513,M,36.995,M,,*6B,35.704880651483336,139.72146113745
$GPGGA,065844.10,3542.292839089,N,13943.287662247,E,1,08,4.15,23.523,M,36.995,M,,*63,35.704880651483336,139.72146103745
$GPGGA,065844.20,3542.292839089,N,13943.287656247,E,1,08,4.15,23.540,M,36.995,M,,*62,35.704880651483336,139.72146093745
$GPGGA,065844.30,3542.292833089,N,13943.287656247,E,1,08,4.15,23.543,M,36.995,M,,*6A,35.704880551483335,139.72146093745
$GPGGA,065844.40,3542.292839089,N,13943.287644247,E,1,08,4.15,23.556,M,36.995,M,,*60,35.704880651483336,139.72146073745
$GPGGA,065844.50,3542.292833089,N,13943.287644247,E,1,08,4.15,23.553,M,36.995,M,,*6E,35.704880551483335,139.72146073745
$GPGGA,065844.60,3542.292833089,N,13943.287638247,E,1,08,4.15,23.568,M,36.995,M,,*6E,35.704880551483335,139.72146063745
$GPGGA,065844.70,3542.292833089,N,13943.287638247,E,1,08,4.15,23.571,M,36.995,M,,*67,35.704880551483335,139.72146063745
$GPGGA,065844.80,3542.292833089,N,13943.287632247,E,1,08,4.15,23.584,M,36.995,M,,*68,35.704880551483335,139.72146053745
$GPGGA,065844.90,3542.292833089,N,13943.287626247,E,1,08,4.15,23.600,M,36.995,M,,*63,35.704880551483335,139.72146043745
$GPGGA,065845.00,3542.292833089,N,13943.287626247,E,1,08,4.15,23.593,M,36.995,M,,*62,35.704880551483335,139.72146043745
$GPGGA,065845.10,3542.292833089,N,13943.287620247,E,1,08,4.15,23.605,M,36.995,M,,*69,35.704880551483335,139.72146033745
$GPGGA,065845.20,3542.292833089,N,13943.287614247,E,1,08,4.15,23.619,M,36.995,M,,*60,35.704880551483335,139.72146023745
$GPGGA,065845.30,3542.292839089,N,13943.287614247,E,1,08,4.15,23.622,M,36.995,M,,*63,35.704880651483336,139.72146023745
$GPGGA,065845.40,3542.292839089,N,13943.287608247,E,1,08,4.15,23.629,M,36.995,M,,*62,35.704880651483336,139.72146013745
$GPGGA,065845.50,3542.292839089,N,13943.287596247,E,1,08,4.15,23.667,M,36.995,M,,*6D,35.704880651483336,139.72145993745
$GPGGA,065845.60,3542.292839089,N,13943.287596247,E,1,08,4.15,23.667,M,36.995,M,,*6E,35.704880651483336,139.72145993745
$GPGGA,065845.70,3542.292839089,N,13943.287596247,E,1,08,4.15,23.666,M,36.995,M,,*6E,35.704880651483336,139.72145993745
$GPGGA,065845.80,3542.292833089,N,13943.287584247,E,1,08,4.15,23.688,M,36.995,M,,*68,35.704880551483335,139.72145973745
$GPGGA,065845.90,3542.292833089,N,13943.287590247,E,1,08,4.15,23.677,M,36.995,M,,*6C,35.704880551483335,139.72145983745
$GPGGA,065846.00,3542.292833089,N,13943.287590247,E,1,08,4.15,23.686,M,36.995,M,,*68,35.704880551483335,139.72145983745
$GPGGA,065846.10,3542.292833089,N,13943.287584247,E,1,08,4.15,23.693,M,36.995,M,,*68,35.704880551483335,139.72145973745
$GPGGA,065846.20,3542.292833089,N,13943.287584247,E,1,08,4.15,23.702,M,36.995,M,,*62,35.704880551483335,139.72145973745
$GPGGA,065846.30,3542.292839089,N,13943.287572247,E,1,08,4.15,23.713,M,36.995,M,,*60,35.704880651483336,139.72145953745
$GPGGA,065846.40,3542.292833089,N,13943.287566247,E,1,08,4.15,23.729,M,36.995,M,,*61,35.704880551483335,139.72145943745
$GPGGA,065846.50,3542.292833089,N,13943.287560247,E,1,08,4.15,23.733,M,36.995,M,,*6D,35.704880551483335,139.72145933745
$GPGGA,065846.60,3542.292833089,N,13943.287560247,E,1,08,4.15,23.743,M,36.995,M,,*69,35.704880551483335,139.72145933745
$GPGGA,065846.70,3542.292833089,N,13943.287554247,E,1,08,4.15,23.758,M,36.995,M,,*65,35.704880551483335,139.72145923745
$GPGGA,065846.80,3542.292833089,N,13943.287542247,E,1,08,4.15,23.782,M,36.995,M,,*6A,35.704880551483335,139.72145903745
$GPGGA,065846.90,3542.292839089,N,13943.287536247,E,1,08,4.15,23.786,M,36.995,M,,*66,35.704880651483336,139.72145893745
$GPGGA,065847.00,3542.292833089,N,13943.287524247,E,1,08,4.15,23.818,M,36.995,M,,*6F,35.704880551483335,139.72145873745
$GPGGA,065847.10,3542.292839089,N,13943.287518247,E,1,08,4.15,23.838,M,36.995,M,,*69,35.704880651483336,139.72145863745
$GPGGA,065847.20,3542.292839089,N,13943.287518247,E,1,08,4.15,23.847,M,36.995,M,,*62,35.704880651483336,139.72145863745
$GPGGA,065847.30,3542.292839089,N,13943.287506247,E,1,08,4.15,23.865,M,36.995,M,,*6C,35.704880651483336,139.72145843745
$GPGGA,065847.40,3542.292839089,N,13943.287500247,E,1,08,4.15,23.880,M,36.995,M,,*66,35.704880651483336,139.72145833745
$GPGGA,065847.50,3542.292839089,N,13943.287494247,E,1,08,4.15,23.892,M,36.995,M,,*68,35.704880651483336,139.72145823745
$GPGGA,065847.60,3542.292839089,N,13943.287494247,E,1,08,4.15,23.893,M,36.995,M,,*6A,35.704880651483336,139.72145823745
$GPGGA,065847.70,3542.292839089,N,13943.287482247,E,1,08,4.15,23.917,M,36.995,M,,*61,35.704880651483336,139.72145803745
$GPGGA,065847.80,3542.292845089,N,13943.287476247,E,1,08,4.15,23.940,M,36.995,M,,*6C,35.70488075148333,139.72145793745
$GPGGA,065847.90,3542.292845089,N,13943.287464247,E,1,08,4.15,23.955,M,36.995,M,,*6A,35.70488075148333,139.72145773745
$GPGGA,065848.00,3542.292845089,N,13943.287452247,E,1,08,4.15,23.990,M,36.995,M,,*60,35.70488075148333,139.72145753745
$GPGGA,065848.10,3542.292845089,N,13943.287458247,E,1,08,4.15,23.984,M,36.995,M,,*6E,35.70488075148333,139.72145763745
$GPGGA,065848.20,3542.292845089,N,13943.287458247,E,1,08,4.15,23.986,M,36.995,M,,*6F,35.70488075148333,139.72145763745
