$PMSBATV,051745.30,2,2,-0.23553,-0.37869,-26.80725,-0.000,0.000,0.000,139.79692,0.000*79,,,
$GPGGA,051745.40,3542.295744161,N,13943.269263108,E,4,13,1.02,24.822,M,36.997,M,3.4,4107*49
$PMSBATV,051745.40,2,2,-0.23164,-0.37627,-26.80859,0.000,0.000,-0.000,139.79692,0.000*7E,,,
$GPGGA,051745.50,3542.295744036,N,13943.269262795,E,4,13,1.02,24.822,M,36.997,M,3.5,4107*49
$PMSBATV,051745.50,2,2,-0.22560,-0.37658,-26.80940,0.000,-0.000,0.000,139.79692,0.000*7F,,,
$GPGGA,051745.60,3542.295743650,N,13943.269262532,E,4,13,1.02,24.822,M,36.997,M,3.6,4107*47
$PMSBATV,051745.60,2,2,-0.22745,-0.37240,-26.80786,-0.000,-0.000,0.000,139.79692,0.000*5D,,,
$GPGGA,051745.70,3542.295743512,N,13943.269262399,E,4,13,1.02,24.822,M,36.997,M,3.7,4107*45
$PMSBATV,051745.70,2,2,-0.23068,-0.37183,-26.81199,-0.000,-0.000,0.000,139.79692,0.000*50,,,
$GPGGA,051745.80,3542.295743261,N,13943.269262173,E,4,13,1.02,24.822,M,36.997,M,3.8,4107*40
$PMSBATV,051745.80,2,2,-0.23334,-0.37437,-26.81213,-0.000,-0.000,0.000,139.79692,0.000*5E,,,
$GPGGA,051745.90,3542.295743016,N,13943.269262101,E,4,13,1.02,24.822,M,36.997,M,3.9,4107*47
$PMSBATV,051745.90,2,2,-0.23384,-0.37119,-26.81568,0.000,0.000,0.000,139.79692,0.000*56,,,
$GPGGA,051746.00,3542.295742931,N,13943.269261960,E,4,13,1.02,24.822,M,36.997,M,4.0,4107*42
$PMSBATV,051746.00,2,2,-0.23553,-0.36451,-26.81733,0.000,0.000,0.000,139.79692,0.000*54,,,
$GPGGA,051746.10,3542.295742636,N,13943.269261817,E,4,13,1.02,24.822,M,36.997,M,4.1,4107*4B
